method,split,task,seed,episodes,action_critical_rmse,occluded_region_rmse,collision_boundary_f1,calibration_error,probe_informativeness,task_success,collision_rate,manipulation_failure_rate,probe_cost,probe_damage,planning_regret_to_oracle,probe_rate
learned_depth_completion,nominal_depth,shelf_insertion_clearance,0,72,0.043371,0.056277,0.738759,0.058135,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.244248,0.000000
learned_depth_completion,nominal_depth,shelf_insertion_clearance,1,72,0.037375,0.054386,0.749319,0.062996,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.206938,0.000000
learned_depth_completion,nominal_depth,shelf_insertion_clearance,2,72,0.040003,0.056444,0.753905,0.057540,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.221081,0.000000
learned_depth_completion,nominal_depth,shelf_insertion_clearance,3,72,0.039005,0.055123,0.764887,0.059524,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.212656,0.000000
learned_depth_completion,nominal_depth,shelf_insertion_clearance,4,72,0.043145,0.057734,0.747758,0.065675,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.240778,0.000000
learned_depth_completion,nominal_depth,shelf_insertion_clearance,5,72,0.037212,0.053176,0.743196,0.059425,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.207460,0.000000
learned_depth_completion,nominal_depth,shelf_insertion_clearance,6,72,0.041239,0.055063,0.757217,0.056746,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.227892,0.000000
learned_depth_completion,nominal_depth,transparent_container_lift,0,72,0.058865,0.068012,0.736933,0.052480,0.000000,0.972222,0.000000,0.027778,0.000000,0.000000,0.338166,0.000000
learned_depth_completion,nominal_depth,transparent_container_lift,1,72,0.064721,0.069925,0.726947,0.057837,0.000000,0.958333,0.000000,0.041667,0.000000,0.000000,0.376264,0.000000
learned_depth_completion,nominal_depth,transparent_container_lift,2,72,0.060170,0.068861,0.723309,0.052381,0.000000,0.972222,0.000000,0.027778,0.000000,0.000000,0.349004,0.000000
learned_depth_completion,nominal_depth,transparent_container_lift,3,72,0.065910,0.070479,0.721842,0.053571,0.000000,0.958333,0.000000,0.041667,0.000000,0.000000,0.384455,0.000000
learned_depth_completion,nominal_depth,transparent_container_lift,4,72,0.058124,0.066428,0.735841,0.048214,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.332321,0.000000
learned_depth_completion,nominal_depth,transparent_container_lift,5,72,0.062735,0.070076,0.720818,0.064187,0.000000,0.930556,0.027778,0.041667,0.000000,0.000000,0.368230,0.000000
learned_depth_completion,nominal_depth,transparent_container_lift,6,72,0.063796,0.070301,0.714513,0.066270,0.000000,0.930556,0.000000,0.069444,0.000000,0.000000,0.377563,0.000000
learned_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,0,72,0.056624,0.062958,0.732730,0.055060,0.000000,0.930556,0.000000,0.069444,0.000000,0.000000,0.331593,0.000000
learned_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,1,72,0.060226,0.064086,0.735853,0.063492,0.000000,0.902778,0.041667,0.055556,0.000000,0.000000,0.352844,0.000000
learned_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,2,72,0.052605,0.062536,0.723501,0.056746,0.000000,0.944444,0.041667,0.013889,0.000000,0.000000,0.306189,0.000000
learned_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,3,72,0.057028,0.063519,0.745445,0.067560,0.000000,0.916667,0.027778,0.055556,0.000000,0.000000,0.331024,0.000000
learned_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,4,72,0.053262,0.062307,0.741089,0.050000,0.000000,0.958333,0.000000,0.041667,0.000000,0.000000,0.306473,0.000000
learned_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,5,72,0.052035,0.061937,0.726947,0.052778,0.000000,0.986111,0.013889,0.000000,0.000000,0.000000,0.298311,0.000000
learned_depth_completion,nominal_depth,leaf_occluded_fruit_grasp,6,72,0.056814,0.062061,0.745082,0.049306,0.000000,0.958333,0.013889,0.027778,0.000000,0.000000,0.325283,0.000000
learned_depth_completion,missing_depth_shift,occluded_bin_grasping,0,72,0.064545,0.067985,0.714091,0.052480,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.374786,0.000000
learned_depth_completion,missing_depth_shift,occluded_bin_grasping,1,72,0.063605,0.067582,0.710807,0.054762,0.000000,0.972222,0.000000,0.027778,0.000000,0.000000,0.371926,0.000000
learned_depth_completion,missing_depth_shift,occluded_bin_grasping,2,72,0.060960,0.066761,0.733187,0.059524,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.349408,0.000000
learned_depth_completion,missing_depth_shift,occluded_bin_grasping,3,72,0.057105,0.067738,0.705102,0.051984,0.000000,0.986111,0.013889,0.000000,0.000000,0.000000,0.332958,0.000000
learned_depth_completion,missing_depth_shift,occluded_bin_grasping,4,72,0.064726,0.069772,0.711498,0.050794,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.374650,0.000000
learned_depth_completion,missing_depth_shift,occluded_bin_grasping,5,72,0.062198,0.068394,0.716709,0.058532,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.360546,0.000000
learned_depth_completion,missing_depth_shift,occluded_bin_grasping,6,72,0.060271,0.067912,0.716940,0.064484,0.000000,0.972222,0.000000,0.027778,0.000000,0.000000,0.351116,0.000000
learned_depth_completion,missing_depth_shift,shelf_insertion_clearance,0,72,0.054315,0.065369,0.667251,0.058730,0.000000,0.875000,0.000000,0.125000,0.000000,0.000000,0.341135,0.000000
learned_depth_completion,missing_depth_shift,shelf_insertion_clearance,1,72,0.056801,0.064500,0.634167,0.056250,0.000000,0.930556,0.000000,0.069444,0.000000,0.000000,0.356271,0.000000
learned_depth_completion,missing_depth_shift,shelf_insertion_clearance,2,72,0.057639,0.065645,0.622897,0.056250,0.000000,0.888889,0.055556,0.055556,0.000000,0.000000,0.365924,0.000000
learned_depth_completion,missing_depth_shift,shelf_insertion_clearance,3,72,0.053013,0.063013,0.649801,0.057540,0.000000,0.916667,0.027778,0.055556,0.000000,0.000000,0.330691,0.000000
learned_depth_completion,missing_depth_shift,shelf_insertion_clearance,4,72,0.056701,0.066374,0.657475,0.074008,0.000000,0.902778,0.041667,0.055556,0.000000,0.000000,0.350878,0.000000
learned_depth_completion,missing_depth_shift,shelf_insertion_clearance,5,72,0.054874,0.064810,0.642469,0.071131,0.000000,0.888889,0.027778,0.083333,0.000000,0.000000,0.346853,0.000000
learned_depth_completion,missing_depth_shift,shelf_insertion_clearance,6,72,0.055694,0.064606,0.657628,0.064385,0.000000,0.902778,0.041667,0.055556,0.000000,0.000000,0.345331,0.000000
learned_depth_completion,missing_depth_shift,transparent_container_lift,0,72,0.074482,0.081408,0.636804,0.061409,0.000000,0.722222,0.083333,0.194444,0.000000,0.000000,0.480273,0.000000
learned_depth_completion,missing_depth_shift,transparent_container_lift,1,72,0.070256,0.076318,0.646091,0.055853,0.000000,0.763889,0.041667,0.194444,0.000000,0.000000,0.450615,0.000000
learned_depth_completion,missing_depth_shift,transparent_container_lift,2,72,0.078719,0.080665,0.650201,0.053373,0.000000,0.680556,0.083333,0.236111,0.000000,0.000000,0.506352,0.000000
learned_depth_completion,missing_depth_shift,transparent_container_lift,3,72,0.076847,0.079447,0.661785,0.058730,0.000000,0.611111,0.069444,0.319444,0.000000,0.000000,0.503273,0.000000
learned_depth_completion,missing_depth_shift,transparent_container_lift,4,72,0.076469,0.077148,0.659210,0.059127,0.000000,0.736111,0.111111,0.152778,0.000000,0.000000,0.482883,0.000000
learned_depth_completion,missing_depth_shift,transparent_container_lift,5,72,0.070374,0.075475,0.687937,0.050595,0.000000,0.847222,0.013889,0.138889,0.000000,0.000000,0.432089,0.000000
learned_depth_completion,missing_depth_shift,transparent_container_lift,6,72,0.073333,0.080343,0.623436,0.058631,0.000000,0.694444,0.041667,0.263889,0.000000,0.000000,0.482402,0.000000
learned_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,0,72,0.069888,0.072485,0.638999,0.057440,0.000000,0.513889,0.111111,0.375000,0.000000,0.000000,0.478517,0.000000
learned_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,1,72,0.069162,0.073713,0.656250,0.057143,0.000000,0.541667,0.083333,0.375000,0.000000,0.000000,0.468223,0.000000
learned_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,2,72,0.066823,0.073753,0.655134,0.064385,0.000000,0.583333,0.111111,0.305556,0.000000,0.000000,0.447840,0.000000
learned_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,3,72,0.065711,0.071808,0.664918,0.059524,0.000000,0.638889,0.069444,0.291667,0.000000,0.000000,0.434321,0.000000
learned_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,4,72,0.070562,0.074163,0.660350,0.061210,0.000000,0.597222,0.125000,0.277778,0.000000,0.000000,0.465635,0.000000
learned_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,5,72,0.065107,0.072319,0.651197,0.049603,0.000000,0.638889,0.083333,0.277778,0.000000,0.000000,0.433281,0.000000
learned_depth_completion,missing_depth_shift,leaf_occluded_fruit_grasp,6,72,0.069699,0.074606,0.632078,0.050694,0.000000,0.541667,0.208333,0.250000,0.000000,0.000000,0.469636,0.000000
learned_depth_completion,occlusion_shift,occluded_bin_grasping,0,72,0.059333,0.060944,0.721314,0.065079,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.342820,0.000000
learned_depth_completion,occlusion_shift,occluded_bin_grasping,1,72,0.057659,0.062358,0.705912,0.060119,0.000000,0.958333,0.013889,0.027778,0.000000,0.000000,0.339584,0.000000
learned_depth_completion,occlusion_shift,occluded_bin_grasping,2,72,0.053644,0.060005,0.723379,0.046528,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.307524,0.000000
learned_depth_completion,occlusion_shift,occluded_bin_grasping,3,72,0.056792,0.060399,0.718501,0.049306,0.000000,0.972222,0.013889,0.013889,0.000000,0.000000,0.329731,0.000000
learned_depth_completion,occlusion_shift,occluded_bin_grasping,4,72,0.056856,0.061404,0.699470,0.064484,0.000000,0.958333,0.013889,0.027778,0.000000,0.000000,0.336477,0.000000
learned_depth_completion,occlusion_shift,occluded_bin_grasping,5,72,0.056530,0.062994,0.730431,0.059226,0.000000,0.958333,0.000000,0.041667,0.000000,0.000000,0.327984,0.000000
learned_depth_completion,occlusion_shift,occluded_bin_grasping,6,72,0.060603,0.062435,0.735855,0.060119,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.344893,0.000000
learned_depth_completion,occlusion_shift,shelf_insertion_clearance,0,72,0.049454,0.057463,0.673093,0.058631,0.000000,0.888889,0.041667,0.069444,0.000000,0.000000,0.307235,0.000000
learned_depth_completion,occlusion_shift,shelf_insertion_clearance,1,72,0.051933,0.057723,0.646477,0.055754,0.000000,0.944444,0.000000,0.055556,0.000000,0.000000,0.323278,0.000000
learned_depth_completion,occlusion_shift,shelf_insertion_clearance,2,72,0.046321,0.056455,0.637065,0.054464,0.000000,0.930556,0.000000,0.069444,0.000000,0.000000,0.294796,0.000000
learned_depth_completion,occlusion_shift,shelf_insertion_clearance,3,72,0.053373,0.059871,0.636588,0.060119,0.000000,0.916667,0.013889,0.069444,0.000000,0.000000,0.336783,0.000000
learned_depth_completion,occlusion_shift,shelf_insertion_clearance,4,72,0.053853,0.058765,0.662678,0.059524,0.000000,0.847222,0.041667,0.111111,0.000000,0.000000,0.340666,0.000000
learned_depth_completion,occlusion_shift,shelf_insertion_clearance,5,72,0.052757,0.060831,0.654223,0.064484,0.000000,0.861111,0.041667,0.097222,0.000000,0.000000,0.334533,0.000000
learned_depth_completion,occlusion_shift,shelf_insertion_clearance,6,72,0.049583,0.057444,0.646552,0.056052,0.000000,0.888889,0.027778,0.083333,0.000000,0.000000,0.315187,0.000000
learned_depth_completion,occlusion_shift,transparent_container_lift,0,72,0.065910,0.074899,0.677821,0.053571,0.000000,0.666667,0.055556,0.277778,0.000000,0.000000,0.429601,0.000000
learned_depth_completion,occlusion_shift,transparent_container_lift,1,72,0.069738,0.075326,0.670416,0.059127,0.000000,0.597222,0.027778,0.375000,0.000000,0.000000,0.464275,0.000000
learned_depth_completion,occlusion_shift,transparent_container_lift,2,72,0.068897,0.073100,0.637934,0.055952,0.000000,0.625000,0.097222,0.277778,0.000000,0.000000,0.459417,0.000000
learned_depth_completion,occlusion_shift,transparent_container_lift,3,72,0.067290,0.073816,0.665305,0.053869,0.000000,0.722222,0.111111,0.166667,0.000000,0.000000,0.430053,0.000000
learned_depth_completion,occlusion_shift,transparent_container_lift,4,72,0.070207,0.074705,0.661808,0.051687,0.000000,0.569444,0.097222,0.333333,0.000000,0.000000,0.468508,0.000000
learned_depth_completion,occlusion_shift,transparent_container_lift,5,72,0.074737,0.077486,0.645012,0.066567,0.000000,0.569444,0.069444,0.361111,0.000000,0.000000,0.500480,0.000000
learned_depth_completion,occlusion_shift,transparent_container_lift,6,72,0.074257,0.075138,0.661132,0.048413,0.000000,0.583333,0.097222,0.319444,0.000000,0.000000,0.490353,0.000000
learned_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,0,72,0.063086,0.065959,0.663215,0.053373,0.000000,0.638889,0.083333,0.277778,0.000000,0.000000,0.418670,0.000000
learned_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,1,72,0.066087,0.066631,0.659174,0.056548,0.000000,0.569444,0.125000,0.305556,0.000000,0.000000,0.443576,0.000000
learned_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,2,72,0.068334,0.067652,0.669816,0.056944,0.000000,0.541667,0.180556,0.277778,0.000000,0.000000,0.454330,0.000000
learned_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,3,72,0.066414,0.068157,0.641585,0.064980,0.000000,0.486111,0.180556,0.333333,0.000000,0.000000,0.457195,0.000000
learned_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,4,72,0.063847,0.065891,0.685289,0.057738,0.000000,0.597222,0.166667,0.236111,0.000000,0.000000,0.418205,0.000000
learned_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,5,72,0.064631,0.065983,0.699028,0.051587,0.000000,0.722222,0.097222,0.180556,0.000000,0.000000,0.407370,0.000000
learned_depth_completion,occlusion_shift,leaf_occluded_fruit_grasp,6,72,0.061695,0.064228,0.684507,0.045040,0.000000,0.694444,0.055556,0.250000,0.000000,0.000000,0.399936,0.000000
learned_depth_completion,transparent_specular_shift,occluded_bin_grasping,0,72,0.060985,0.069993,0.724102,0.054563,0.000000,0.986111,0.000000,0.013889,0.000000,0.000000,0.351734,0.000000
learned_depth_completion,transparent_specular_shift,occluded_bin_grasping,1,72,0.063330,0.069208,0.710667,0.056052,0.000000,0.986111,0.013889,0.000000,0.000000,0.000000,0.367728,0.000000
learned_depth_completion,transparent_specular_shift,occluded_bin_grasping,2,72,0.066670,0.071459,0.711032,0.051488,0.000000,0.916667,0.013889,0.069444,0.000000,0.000000,0.396040,0.000000
learned_depth_completion,transparent_specular_shift,occluded_bin_grasping,3,72,0.061560,0.071929,0.688769,0.053472,0.000000,0.944444,0.027778,0.027778,0.000000,0.000000,0.367300,0.000000
learned_depth_completion,transparent_specular_shift,occluded_bin_grasping,4,72,0.061510,0.069551,0.722456,0.057540,0.000000,0.972222,0.000000,0.027778,0.000000,0.000000,0.356980,0.000000
learned_depth_completion,transparent_specular_shift,occluded_bin_grasping,5,72,0.064875,0.071289,0.715204,0.057143,0.000000,0.944444,0.027778,0.027778,0.000000,0.000000,0.380180,0.000000
learned_depth_completion,transparent_specular_shift,occluded_bin_grasping,6,72,0.068747,0.073370,0.717220,0.057440,0.000000,0.930556,0.027778,0.041667,0.000000,0.000000,0.403959,0.000000
learned_depth_completion,transparent_specular_shift,shelf_insertion_clearance,0,72,0.062026,0.068850,0.605512,0.060913,0.000000,0.791667,0.055556,0.152778,0.000000,0.000000,0.408179,0.000000
learned_depth_completion,transparent_specular_shift,shelf_insertion_clearance,1,72,0.058873,0.064799,0.640787,0.055159,0.000000,0.805556,0.083333,0.111111,0.000000,0.000000,0.377952,0.000000
learned_depth_completion,transparent_specular_shift,shelf_insertion_clearance,2,72,0.060343,0.068171,0.641182,0.064187,0.000000,0.805556,0.055556,0.138889,0.000000,0.000000,0.388052,0.000000
learned_depth_completion,transparent_specular_shift,shelf_insertion_clearance,3,72,0.057509,0.067790,0.610939,0.069742,0.000000,0.791667,0.027778,0.180556,0.000000,0.000000,0.382342,0.000000
learned_depth_completion,transparent_specular_shift,shelf_insertion_clearance,4,72,0.055173,0.064949,0.635868,0.061210,0.000000,0.833333,0.041667,0.125000,0.000000,0.000000,0.356564,0.000000
learned_depth_completion,transparent_specular_shift,shelf_insertion_clearance,5,72,0.056962,0.066775,0.658999,0.060615,0.000000,0.875000,0.055556,0.069444,0.000000,0.000000,0.355134,0.000000
learned_depth_completion,transparent_specular_shift,shelf_insertion_clearance,6,72,0.058539,0.066757,0.614347,0.057639,0.000000,0.805556,0.069444,0.125000,0.000000,0.000000,0.383193,0.000000
learned_depth_completion,transparent_specular_shift,transparent_container_lift,0,72,0.082767,0.080411,0.612949,0.068552,0.000000,0.486111,0.069444,0.444444,0.000000,0.000000,0.565249,0.000000
learned_depth_completion,transparent_specular_shift,transparent_container_lift,1,72,0.073900,0.077371,0.652611,0.052877,0.000000,0.625000,0.041667,0.333333,0.000000,0.000000,0.488246,0.000000
learned_depth_completion,transparent_specular_shift,transparent_container_lift,2,72,0.074801,0.079901,0.642629,0.055952,0.000000,0.597222,0.138889,0.263889,0.000000,0.000000,0.493642,0.000000
learned_depth_completion,transparent_specular_shift,transparent_container_lift,3,72,0.077490,0.080837,0.656592,0.057738,0.000000,0.541667,0.111111,0.347222,0.000000,0.000000,0.514587,0.000000
learned_depth_completion,transparent_specular_shift,transparent_container_lift,4,72,0.076421,0.077452,0.665125,0.053274,0.000000,0.611111,0.097222,0.291667,0.000000,0.000000,0.498334,0.000000
learned_depth_completion,transparent_specular_shift,transparent_container_lift,5,72,0.073776,0.078921,0.649373,0.063095,0.000000,0.638889,0.027778,0.333333,0.000000,0.000000,0.487328,0.000000
learned_depth_completion,transparent_specular_shift,transparent_container_lift,6,72,0.074871,0.076152,0.645385,0.058730,0.000000,0.569444,0.083333,0.347222,0.000000,0.000000,0.500333,0.000000
learned_depth_completion,transparent_specular_shift,leaf_occluded_fruit_grasp,0,72,0.070323,0.075906,0.655233,0.054167,0.000000,0.361111,0.194444,0.444444,0.000000,0.000000,0.492007,0.000000
learned_depth_completion,transparent_specular_shift,leaf_occluded_fruit_grasp,1,72,0.071058,0.073650,0.656174,0.054861,0.000000,0.500000,0.138889,0.361111,0.000000,0.000000,0.481320,0.000000
learned_depth_completion,transparent_specular_shift,leaf_occluded_fruit_grasp,2,72,0.073555,0.076886,0.651361,0.066071,0.000000,0.416667,0.166667,0.416667,0.000000,0.000000,0.506126,0.000000
learned_depth_completion,transparent_specular_shift,leaf_occluded_fruit_grasp,3,72,0.078424,0.077937,0.620207,0.062996,0.000000,0.250000,0.194444,0.555556,0.000000,0.000000,0.561840,0.000000
learned_depth_completion,transparent_specular_shift,leaf_occluded_fruit_grasp,4,72,0.072713,0.076153,0.663187,0.054266,0.000000,0.375000,0.180556,0.444444,0.000000,0.000000,0.502987,0.000000
learned_depth_completion,transparent_specular_shift,leaf_occluded_fruit_grasp,5,72,0.073464,0.074683,0.652118,0.045437,0.000000,0.347222,0.111111,0.541667,0.000000,0.000000,0.517777,0.000000
